"id","sp","rep","site","ind","treatcode","warm","photo","chill","gen","Term.fl","Lat.fl","Term.lf","Lat.lf","Comments","Observer","day","day.chill","dayuse","tleaf","lleaf","lday","fday","bday","nl","jolyname","newsite","idnumber","jolyid"
"PRUPEN09_SH_02","PRUPEN","9","SH","PRUPEN09_SH","CL0","15","12","chill0","PRU",NA,NA,"0","0","","",1,-32,1,0,0,29,34,12,1,"Prunus_pensylvanica","QC","09","Prunus_pensylvanica_QC_09"
"PRUPEN09_SH_03","PRUPEN","9","SH","PRUPEN09_SH","WL0","20","12","chill0","PRU",NA,NA,"0","0","","",1,-32,1,0,0,18,18,13,1,"Prunus_pensylvanica","QC","09","Prunus_pensylvanica_QC_09"
"PRUPEN09_SH_04","PRUPEN","9","SH","PRUPEN09_SH","CS0","15","08","chill0","PRU",NA,NA,"0","0","","",1,-32,1,0,0,33,21,13,1,"Prunus_pensylvanica","QC","09","Prunus_pensylvanica_QC_09"
"PRUPEN12_HF_01","PRUPEN","12","HF","PRUPEN12_HF","WS0","20","08","chill0","PRU",NA,NA,"0","0","","",1,-32,1,0,0,18,NA,18,1,"Prunus_pensylvanica","MA","12","Prunus_pensylvanica_MA_12"
"PRUPEN12_HF_02","PRUPEN","12","HF","PRUPEN12_HF","CL0","15","12","chill0","PRU",NA,NA,"0","0","","",1,-32,1,0,0,32,43,20,1,"Prunus_pensylvanica","MA","12","Prunus_pensylvanica_MA_12"
"PRUPEN12_HF_03","PRUPEN","12","HF","PRUPEN12_HF","WL0","20","12","chill0","PRU",NA,NA,"0","0","","",1,-32,1,0,0,26,26,13,1,"Prunus_pensylvanica","MA","12","Prunus_pensylvanica_MA_12"
"PRUPEN12_HF_04","PRUPEN","12","HF","PRUPEN12_HF","CS0","15","08","chill0","PRU",NA,NA,"0","0","","",1,-32,1,0,0,33,68,21,1,"Prunus_pensylvanica","MA","12","Prunus_pensylvanica_MA_12"
"PRUPEN13_HF_01","PRUPEN","13","HF","PRUPEN13_HF","CS0","15","08","chill0","PRU",NA,NA,"0","0","","",1,-32,1,0,0,39,47,21,1,"Prunus_pensylvanica","MA","13","Prunus_pensylvanica_MA_13"
"PRUPEN13_HF_02","PRUPEN","13","HF","PRUPEN13_HF","CL0","15","12","chill0","PRU",NA,NA,"0","0","","",1,-32,1,0,0,32,40,20,1,"Prunus_pensylvanica","MA","13","Prunus_pensylvanica_MA_13"
"PRUPEN13_HF_03","PRUPEN","13","HF","PRUPEN13_HF","WS0","20","08","chill0","PRU",NA,NA,"0","0","","",1,-32,1,0,0,27,34,12,1,"Prunus_pensylvanica","MA","13","Prunus_pensylvanica_MA_13"
"PRUPEN13_HF_04","PRUPEN","13","HF","PRUPEN13_HF","WL0","20","12","chill0","PRU",NA,NA,"0","0","","",1,-32,1,0,0,18,NA,13,1,"Prunus_pensylvanica","MA","13","Prunus_pensylvanica_MA_13"
"QUERUB04_SH_01","QUERUB","4","SH","QUERUB04_SH","WL1","20","12","chill1","QUE",NA,NA,"0","0","","TS",36,3,3,0,0,24,NA,17,1,"Quercus_rubra","QC","04","Quercus_rubra_QC_04"
"QUERUB04_SH_02","QUERUB","4","SH","QUERUB04_SH","CS2","15","08","chill2","QUE",NA,NA,"0","0","","TS",36,3,3,0,0,44,NA,30,1,"Quercus_rubra","QC","04","Quercus_rubra_QC_04"
"QUERUB04_SH_03","QUERUB","4","SH","QUERUB04_SH","WL0","20","12","chill0","QUE",NA,NA,"0","0","","",1,-32,1,0,0,42,NA,39,1,"Quercus_rubra","QC","04","Quercus_rubra_QC_04"
"QUERUB04_SH_04","QUERUB","4","SH","QUERUB04_SH","CL0","15","12","chill0","QUE",NA,NA,"0","0","","",1,-32,1,0,0,54,NA,43,1,"Quercus_rubra","QC","04","Quercus_rubra_QC_04"
"QUERUB04_SH_06","QUERUB","4","SH","QUERUB04_SH","CL1","15","12","chill1","QUE",NA,NA,"0","0","","TS",36,3,3,0,0,30,NA,22,1,"Quercus_rubra","QC","04","Quercus_rubra_QC_04"
"QUERUB04_SH_07","QUERUB","4","SH","QUERUB04_SH","CL2","15","12","chill2","QUE",NA,NA,"0","0","","EB",36,3,3,0,0,37,NA,23,1,"Quercus_rubra","QC","04","Quercus_rubra_QC_04"
"QUERUB04_SH_08","QUERUB","4","SH","QUERUB04_SH","WL2","20","12","chill2","QUE",NA,NA,"0","0","","EB",36,3,3,0,0,27,NA,20,1,"Quercus_rubra","QC","04","Quercus_rubra_QC_04"
"QUERUB04_SH_09","QUERUB","4","SH","QUERUB04_SH","WS0","20","08","chill0","QUE",NA,NA,"0","0","","",1,-32,1,0,0,43,NA,40,1,"Quercus_rubra","QC","04","Quercus_rubra_QC_04"
"QUERUB04_SH_10","QUERUB","4","SH","QUERUB04_SH","WS2","20","08","chill2","QUE",NA,NA,"0","0","","TS",36,3,3,0,0,31,NA,31,1,"Quercus_rubra","QC","04","Quercus_rubra_QC_04"
"QUERUB04_SH_11","QUERUB","4","SH","QUERUB04_SH","CS0","15","08","chill0","QUE",NA,NA,"0","0","","",1,-32,1,0,0,75,NA,68,1,"Quercus_rubra","QC","04","Quercus_rubra_QC_04"
"QUERUB04_SH_12","QUERUB","4","SH","QUERUB04_SH","CS1","15","08","chill1","QUE",NA,NA,"0","0","","TS",36,3,3,0,0,44,NA,23,1,"Quercus_rubra","QC","04","Quercus_rubra_QC_04"
"QUERUB05_SH_01","QUERUB","5","SH","QUERUB05_SH","CL1","15","12","chill1","QUE",NA,NA,"0","0","","TS",36,3,3,0,0,37,NA,22,1,"Quercus_rubra","QC","05","Quercus_rubra_QC_05"
"QUERUB05_SH_02","QUERUB","5","SH","QUERUB05_SH","WS0","20","08","chill0","QUE",NA,NA,"0","0","","",1,-32,1,0,0,56,NA,40,1,"Quercus_rubra","QC","05","Quercus_rubra_QC_05"
"QUERUB05_SH_04","QUERUB","5","SH","QUERUB05_SH","CS0","15","08","chill0","QUE",NA,NA,"0","0","","",1,-32,1,0,0,NA,NA,68,0,"Quercus_rubra","QC","05","Quercus_rubra_QC_05"
"QUERUB05_SH_05","QUERUB","5","SH","QUERUB05_SH","WS2","20","08","chill2","QUE",NA,NA,"0","0","","TS",36,3,3,0,0,41,NA,31,1,"Quercus_rubra","QC","05","Quercus_rubra_QC_05"
"QUERUB05_SH_06","QUERUB","5","SH","QUERUB05_SH","CL2","15","12","chill2","QUE",NA,NA,"0","0","","EB",36,3,3,0,0,37,NA,23,1,"Quercus_rubra","QC","05","Quercus_rubra_QC_05"
"QUERUB05_SH_07","QUERUB","5","SH","QUERUB05_SH","CL0","15","12","chill0","QUE",NA,NA,"0","0","","",1,-32,1,0,0,68,NA,48,1,"Quercus_rubra","QC","05","Quercus_rubra_QC_05"
"QUERUB05_SH_08","QUERUB","5","SH","QUERUB05_SH","WL2","20","12","chill2","QUE",NA,NA,"0","0","","EB",36,3,3,0,0,36,NA,27,1,"Quercus_rubra","QC","05","Quercus_rubra_QC_05"
"QUERUB05_SH_09","QUERUB","5","SH","QUERUB05_SH","CS2","15","08","chill2","QUE",NA,NA,"1","1","","TS",36,3,3,1,1,NA,NA,30,0,"Quercus_rubra","QC","05","Quercus_rubra_QC_05"
"QUERUB05_SH_10","QUERUB","5","SH","QUERUB05_SH","CS1","15","08","chill1","QUE",NA,NA,"0","0","","TS",36,3,3,0,0,44,NA,23,1,"Quercus_rubra","QC","05","Quercus_rubra_QC_05"
"QUERUB05_SH_11","QUERUB","5","SH","QUERUB05_SH","WL1","20","12","chill1","QUE",NA,NA,"1","1","","TS",36,3,3,1,1,31,NA,24,1,"Quercus_rubra","QC","05","Quercus_rubra_QC_05"
"QUERUB05_SH_12","QUERUB","5","SH","QUERUB05_SH","WL0","20","12","chill0","QUE",NA,NA,"0","0","","",1,-32,1,0,0,47,NA,39,1,"Quercus_rubra","QC","05","Quercus_rubra_QC_05"
"QUERUB06_SH_01","QUERUB","6","SH","QUERUB06_SH","WL1","20","12","chill1","QUE",NA,NA,"0","0","","TS",36,3,3,0,0,24,NA,24,1,"Quercus_rubra","QC","06","Quercus_rubra_QC_06"
"QUERUB06_SH_02","QUERUB","6","SH","QUERUB06_SH","CS1","15","08","chill1","QUE",NA,NA,"0","0","","TS",36,3,3,0,0,44,NA,30,1,"Quercus_rubra","QC","06","Quercus_rubra_QC_06"
"QUERUB06_SH_03","QUERUB","6","SH","QUERUB06_SH","CS0","15","08","chill0","QUE",NA,NA,"0","0","","",1,-32,1,0,0,82,NA,68,1,"Quercus_rubra","QC","06","Quercus_rubra_QC_06"
"QUERUB06_SH_04","QUERUB","6","SH","QUERUB06_SH","WL2","20","12","chill2","QUE",NA,NA,"0","0","","EB",36,3,3,0,0,27,NA,27,1,"Quercus_rubra","QC","06","Quercus_rubra_QC_06"
"QUERUB06_SH_05","QUERUB","6","SH","QUERUB06_SH","CL0","15","12","chill0","QUE",NA,NA,"0","0","Missing","",1,-32,1,0,0,NA,NA,NA,0,"Quercus_rubra","QC","06","Quercus_rubra_QC_06"
"QUERUB06_SH_06","QUERUB","6","SH","QUERUB06_SH","WL0","20","12","chill0","QUE",NA,NA,"0","0","","",1,-32,1,0,0,47,NA,39,1,"Quercus_rubra","QC","06","Quercus_rubra_QC_06"
"QUERUB06_SH_07","QUERUB","6","SH","QUERUB06_SH","WS0","20","08","chill0","QUE",NA,NA,"0","0","","",1,-32,1,0,0,56,NA,56,1,"Quercus_rubra","QC","06","Quercus_rubra_QC_06"
"QUERUB06_SH_08","QUERUB","6","SH","QUERUB06_SH","CL2","15","12","chill2","QUE",NA,NA,"0","0","","EB",36,3,3,0,0,43,NA,37,1,"Quercus_rubra","QC","06","Quercus_rubra_QC_06"
"QUERUB06_SH_09","QUERUB","6","SH","QUERUB06_SH","WS2","20","08","chill2","QUE",NA,NA,"0","0","","TS",36,3,3,0,0,41,NA,31,1,"Quercus_rubra","QC","06","Quercus_rubra_QC_06"
"QUERUB06_SH_10","QUERUB","6","SH","QUERUB06_SH","CS2","15","08","chill2","QUE",NA,NA,"0","0","","TS",36,3,3,0,0,44,NA,30,1,"Quercus_rubra","QC","06","Quercus_rubra_QC_06"
"QUERUB06_SH_12","QUERUB","6","SH","QUERUB06_SH","CL1","15","12","chill1","QUE",NA,NA,"0","0","","TS",36,3,3,0,0,37,NA,22,1,"Quercus_rubra","QC","06","Quercus_rubra_QC_06"
"QUERUB07_SH_01","QUERUB","7","SH","QUERUB07_SH","WS0","20","08","chill0","QUE",NA,NA,"0","0","","",1,-32,1,0,0,43,NA,34,1,"Quercus_rubra","QC","07","Quercus_rubra_QC_07"
"QUERUB07_SH_02","QUERUB","7","SH","QUERUB07_SH","CS2","15","08","chill2","QUE",NA,NA,"1","1","","TS",36,3,3,1,1,44,NA,23,1,"Quercus_rubra","QC","07","Quercus_rubra_QC_07"
"QUERUB07_SH_03","QUERUB","7","SH","QUERUB07_SH","CS1","15","08","chill1","QUE",NA,NA,"0","0","","TS",36,3,3,0,0,44,NA,15,1,"Quercus_rubra","QC","07","Quercus_rubra_QC_07"
"QUERUB07_SH_04","QUERUB","7","SH","QUERUB07_SH","CS0","15","08","chill0","QUE",NA,NA,"0","0","","",1,-32,1,0,0,NA,NA,NA,0,"Quercus_rubra","QC","07","Quercus_rubra_QC_07"
"QUERUB07_SH_05","QUERUB","7","SH","QUERUB07_SH","WL0","20","12","chill0","QUE",NA,NA,"0","0","","",1,-32,1,0,0,53,NA,53,1,"Quercus_rubra","QC","07","Quercus_rubra_QC_07"
"QUERUB07_SH_06","QUERUB","7","SH","QUERUB07_SH","CL0","15","12","chill0","QUE",NA,NA,"0","0","","",1,-32,1,0,0,61,NA,54,1,"Quercus_rubra","QC","07","Quercus_rubra_QC_07"
"QUERUB07_SH_07","QUERUB","7","SH","QUERUB07_SH","WS2","20","08","chill2","QUE",NA,NA,"0","0","","TS",36,3,3,0,0,31,NA,24,1,"Quercus_rubra","QC","07","Quercus_rubra_QC_07"
"QUERUB07_SH_08","QUERUB","7","SH","QUERUB07_SH","CL2","15","12","chill2","QUE",NA,NA,"0","0","","EB",36,3,3,0,0,NA,NA,NA,0,"Quercus_rubra","QC","07","Quercus_rubra_QC_07"
"QUERUB07_SH_10","QUERUB","7","SH","QUERUB07_SH","WL1","20","12","chill1","QUE",NA,NA,"0","0","","TS",36,3,3,0,0,24,NA,17,1,"Quercus_rubra","QC","07","Quercus_rubra_QC_07"
"QUERUB07_SH_11","QUERUB","7","SH","QUERUB07_SH","CL1","15","12","chill1","QUE",NA,NA,"0","0","","TS",36,3,3,0,0,30,NA,17,1,"Quercus_rubra","QC","07","Quercus_rubra_QC_07"
"QUERUB07_SH_12","QUERUB","7","SH","QUERUB07_SH","WL2","20","12","chill2","QUE",NA,NA,"0","0","","EB",36,3,3,0,0,27,NA,14,1,"Quercus_rubra","QC","07","Quercus_rubra_QC_07"
"QUERUB08_SH_01","QUERUB","8","SH","QUERUB08_SH","CS0","15","08","chill0","QUE",NA,NA,"0","0","","",1,-32,1,0,0,82,NA,68,1,"Quercus_rubra","QC","08","Quercus_rubra_QC_08"
"QUERUB08_SH_02","QUERUB","8","SH","QUERUB08_SH","CL0","15","12","chill0","QUE",NA,NA,"0","0","","",1,-32,1,0,0,68,74,68,1,"Quercus_rubra","QC","08","Quercus_rubra_QC_08"
"QUERUB08_SH_03","QUERUB","8","SH","QUERUB08_SH","WL0","20","12","chill0","QUE",NA,NA,"0","0","","",1,-32,1,0,0,42,NA,39,1,"Quercus_rubra","QC","08","Quercus_rubra_QC_08"
"QUERUB08_SH_04","QUERUB","8","SH","QUERUB08_SH","CL2","15","12","chill2","QUE",NA,NA,"0","0","","EB",36,3,3,0,0,37,NA,37,1,"Quercus_rubra","QC","08","Quercus_rubra_QC_08"
"QUERUB08_SH_05","QUERUB","8","SH","QUERUB08_SH","WL1","20","12","chill1","QUE",NA,NA,"0","0","","TS",36,3,3,0,0,31,NA,24,1,"Quercus_rubra","QC","08","Quercus_rubra_QC_08"
"QUERUB08_SH_06","QUERUB","8","SH","QUERUB08_SH","WS0","20","08","chill0","QUE",NA,NA,"0","0","","",1,-32,1,0,0,56,NA,56,1,"Quercus_rubra","QC","08","Quercus_rubra_QC_08"
"QUERUB08_SH_07","QUERUB","8","SH","QUERUB08_SH","CS2","15","08","chill2","QUE",NA,NA,"1","1","","TS",36,3,3,1,1,44,NA,44,1,"Quercus_rubra","QC","08","Quercus_rubra_QC_08"
"QUERUB08_SH_08","QUERUB","8","SH","QUERUB08_SH","WL2","20","12","chill2","QUE",NA,NA,"0","0","","EB",36,3,3,0,0,27,NA,14,1,"Quercus_rubra","QC","08","Quercus_rubra_QC_08"
"QUERUB08_SH_10","QUERUB","8","SH","QUERUB08_SH","CL1","15","12","chill1","QUE",NA,NA,"0","0","","TS",36,3,3,0,0,51,NA,30,1,"Quercus_rubra","QC","08","Quercus_rubra_QC_08"
"QUERUB08_SH_11","QUERUB","8","SH","QUERUB08_SH","CS1","15","08","chill1","QUE",NA,NA,"1","1","","TS",36,3,3,1,1,44,NA,30,1,"Quercus_rubra","QC","08","Quercus_rubra_QC_08"
"QUERUB08_SH_12","QUERUB","8","SH","QUERUB08_SH","WS2","20","08","chill2","QUE",NA,NA,"0","0","","TS",36,3,3,0,0,41,NA,31,1,"Quercus_rubra","QC","08","Quercus_rubra_QC_08"
"QUERUB10_SH_01","QUERUB","10","SH","QUERUB10_SH","CL1","15","12","chill1","QUE",NA,NA,"0","0","","TS",36,3,3,0,0,37,NA,30,1,"Quercus_rubra","QC","10","Quercus_rubra_QC_10"
"QUERUB10_SH_02","QUERUB","10","SH","QUERUB10_SH","WS2","20","08","chill2","QUE",NA,NA,"0","0","","TS",36,3,3,0,0,41,NA,31,1,"Quercus_rubra","QC","10","Quercus_rubra_QC_10"
"QUERUB10_SH_03","QUERUB","10","SH","QUERUB10_SH","CS1","15","08","chill1","QUE",NA,NA,"0","0","","TS",36,3,3,0,0,44,NA,30,1,"Quercus_rubra","QC","10","Quercus_rubra_QC_10"
"QUERUB10_SH_04","QUERUB","10","SH","QUERUB10_SH","WS0","20","08","chill0","QUE",NA,NA,"0","0","","",1,-32,1,0,0,56,NA,13,1,"Quercus_rubra","QC","10","Quercus_rubra_QC_10"
"QUERUB10_SH_05","QUERUB","10","SH","QUERUB10_SH","WL1","20","12","chill1","QUE",NA,NA,"0","0","","TS",36,3,3,0,0,24,NA,24,1,"Quercus_rubra","QC","10","Quercus_rubra_QC_10"
"QUERUB10_SH_06","QUERUB","10","SH","QUERUB10_SH","WL0","20","12","chill0","QUE",NA,NA,"0","0","","",1,-32,1,0,0,47,NA,42,1,"Quercus_rubra","QC","10","Quercus_rubra_QC_10"
"QUERUB10_SH_07","QUERUB","10","SH","QUERUB10_SH","CS2","15","08","chill2","QUE",NA,NA,"0","0","","TS",36,3,3,0,0,44,NA,30,1,"Quercus_rubra","QC","10","Quercus_rubra_QC_10"
"QUERUB10_SH_08","QUERUB","10","SH","QUERUB10_SH","CS0","15","08","chill0","QUE",NA,NA,"0","0","","",1,-32,1,0,0,68,NA,68,1,"Quercus_rubra","QC","10","Quercus_rubra_QC_10"
"QUERUB10_SH_10","QUERUB","10","SH","QUERUB10_SH","CL0","15","12","chill0","QUE",NA,NA,"0","0","","",1,-32,1,0,0,61,NA,61,1,"Quercus_rubra","QC","10","Quercus_rubra_QC_10"
"QUERUB10_SH_11","QUERUB","10","SH","QUERUB10_SH","WL2","20","12","chill2","QUE",NA,NA,"0","0","","EB",36,3,3,0,0,NA,NA,NA,0,"Quercus_rubra","QC","10","Quercus_rubra_QC_10"
"QUERUB10_SH_12","QUERUB","10","SH","QUERUB10_SH","CL2","15","12","chill2","QUE",NA,NA,"0","0","","EB",36,3,3,0,0,30,NA,23,1,"Quercus_rubra","QC","10","Quercus_rubra_QC_10"
"QUERUB16_HF_01","QUERUB","16","HF","QUERUB16_HF","WL1","20","12","chill1","QUE",NA,NA,"0","0","","TS",36,3,3,0,0,NA,NA,NA,0,"Quercus_rubra","MA","16","Quercus_rubra_MA_16"
"QUERUB16_HF_03","QUERUB","16","HF","QUERUB16_HF","CS1","15","08","chill1","QUE",NA,NA,"1","1","","TS",36,3,3,1,1,44,NA,23,1,"Quercus_rubra","MA","16","Quercus_rubra_MA_16"
"QUERUB16_HF_04","QUERUB","16","HF","QUERUB16_HF","WS2","20","08","chill2","QUE",NA,NA,"0","0","","TS",36,3,3,0,0,50,NA,31,1,"Quercus_rubra","MA","16","Quercus_rubra_MA_16"
"QUERUB16_HF_05","QUERUB","16","HF","QUERUB16_HF","WL0","20","12","chill0","QUE",NA,NA,"0","0","","",1,-32,1,0,0,39,NA,33,1,"Quercus_rubra","MA","16","Quercus_rubra_MA_16"
"QUERUB16_HF_06","QUERUB","16","HF","QUERUB16_HF","CL2","15","12","chill2","QUE",NA,NA,"0","0","","EB",36,3,3,0,0,37,NA,23,1,"Quercus_rubra","MA","16","Quercus_rubra_MA_16"
"QUERUB16_HF_07","QUERUB","16","HF","QUERUB16_HF","CL1","15","12","chill1","QUE",NA,NA,"0","0","","TS",36,3,3,0,0,30,NA,22,1,"Quercus_rubra","MA","16","Quercus_rubra_MA_16"
"QUERUB16_HF_08","QUERUB","16","HF","QUERUB16_HF","CS0","15","08","chill0","QUE",NA,NA,"0","0","","",1,-32,1,0,0,75,NA,68,1,"Quercus_rubra","MA","16","Quercus_rubra_MA_16"
"QUERUB16_HF_09","QUERUB","16","HF","QUERUB16_HF","CS2","15","08","chill2","QUE",NA,NA,"0","0","","TS",36,3,3,0,0,52,NA,30,1,"Quercus_rubra","MA","16","Quercus_rubra_MA_16"
"QUERUB16_HF_10","QUERUB","16","HF","QUERUB16_HF","CL0","15","12","chill0","QUE",NA,NA,"0","0","","",1,-32,1,0,0,54,NA,40,1,"Quercus_rubra","MA","16","Quercus_rubra_MA_16"
"QUERUB16_HF_11","QUERUB","16","HF","QUERUB16_HF","WL2","20","12","chill2","QUE",NA,NA,"0","0","","EB",36,3,3,0,0,36,NA,27,1,"Quercus_rubra","MA","16","Quercus_rubra_MA_16"
"QUERUB16_HF_12","QUERUB","16","HF","QUERUB16_HF","WS0","20","08","chill0","QUE",NA,NA,"0","0","","",1,-32,1,0,0,56,NA,40,1,"Quercus_rubra","MA","16","Quercus_rubra_MA_16"
"QUERUB17_HF_02","QUERUB","17","HF","QUERUB17_HF","CS0","15","08","chill0","QUE",NA,NA,"0","0","","",1,-32,1,0,0,75,NA,68,1,"Quercus_rubra","MA","17","Quercus_rubra_MA_17"
"QUERUB17_HF_03","QUERUB","17","HF","QUERUB17_HF","WL1","20","12","chill1","QUE",NA,NA,"0","0","","TS",36,3,3,0,0,31,NA,31,1,"Quercus_rubra","MA","17","Quercus_rubra_MA_17"
"QUERUB17_HF_04","QUERUB","17","HF","QUERUB17_HF","CS2","15","08","chill2","QUE",NA,NA,"1","1","","TS",36,3,3,1,1,44,NA,30,1,"Quercus_rubra","MA","17","Quercus_rubra_MA_17"
"QUERUB17_HF_05","QUERUB","17","HF","QUERUB17_HF","WL2","20","12","chill2","QUE",NA,NA,"0","0","","EB",36,3,3,0,0,36,NA,27,1,"Quercus_rubra","MA","17","Quercus_rubra_MA_17"
"QUERUB17_HF_06","QUERUB","17","HF","QUERUB17_HF","WL0","20","12","chill0","QUE",NA,NA,"0","0","","",1,-32,1,0,0,42,NA,42,1,"Quercus_rubra","MA","17","Quercus_rubra_MA_17"
"QUERUB17_HF_07","QUERUB","17","HF","QUERUB17_HF","CL0","15","12","chill0","QUE",NA,NA,"0","0","","",1,-32,1,0,0,61,NA,48,1,"Quercus_rubra","MA","17","Quercus_rubra_MA_17"
"QUERUB17_HF_08","QUERUB","17","HF","QUERUB17_HF","WS0","20","08","chill0","QUE",NA,NA,"0","0","","",1,-32,1,0,0,43,NA,40,1,"Quercus_rubra","MA","17","Quercus_rubra_MA_17"
"QUERUB17_HF_09","QUERUB","17","HF","QUERUB17_HF","CL2","15","12","chill2","QUE",NA,NA,"0","0","","EB",36,3,3,0,0,37,NA,23,1,"Quercus_rubra","MA","17","Quercus_rubra_MA_17"
"QUERUB17_HF_10","QUERUB","17","HF","QUERUB17_HF","WS2","20","08","chill2","QUE",NA,NA,"0","0","","TS",36,3,3,0,0,41,NA,31,1,"Quercus_rubra","MA","17","Quercus_rubra_MA_17"
"QUERUB17_HF_11","QUERUB","17","HF","QUERUB17_HF","CS1","15","08","chill1","QUE",NA,NA,"0","0","","TS",36,3,3,0,0,44,NA,30,1,"Quercus_rubra","MA","17","Quercus_rubra_MA_17"
"QUERUB17_HF_12","QUERUB","17","HF","QUERUB17_HF","CL1","15","12","chill1","QUE",NA,NA,"0","0","","TS",36,3,3,0,0,37,NA,22,1,"Quercus_rubra","MA","17","Quercus_rubra_MA_17"
"QUERUB20_HF_01","QUERUB","20","HF","QUERUB20_HF","WS2","20","08","chill2","QUE",NA,NA,"0","0","","TS",36,3,3,0,0,41,NA,31,1,"Quercus_rubra","MA","20","Quercus_rubra_MA_20"
"QUERUB20_HF_02","QUERUB","20","HF","QUERUB20_HF","WL1","20","12","chill1","QUE",NA,NA,"1","1","","TS",36,3,3,1,1,31,NA,24,1,"Quercus_rubra","MA","20","Quercus_rubra_MA_20"
"QUERUB20_HF_03","QUERUB","20","HF","QUERUB20_HF","WL2","20","12","chill2","QUE",NA,NA,"0","0","","EB",36,3,3,0,0,36,NA,27,1,"Quercus_rubra","MA","20","Quercus_rubra_MA_20"
"QUERUB20_HF_04","QUERUB","20","HF","QUERUB20_HF","CS1","15","08","chill1","QUE",NA,NA,"1","1","","TS",36,3,3,1,1,NA,NA,30,0,"Quercus_rubra","MA","20","Quercus_rubra_MA_20"
"QUERUB20_HF_05","QUERUB","20","HF","QUERUB20_HF","CL2","15","12","chill2","QUE",NA,NA,"0","0","","EB",36,3,3,0,0,43,NA,37,1,"Quercus_rubra","MA","20","Quercus_rubra_MA_20"
"QUERUB20_HF_06","QUERUB","20","HF","QUERUB20_HF","CL1","15","12","chill1","QUE",NA,NA,"0","0","","TS",36,3,3,0,0,30,NA,30,1,"Quercus_rubra","MA","20","Quercus_rubra_MA_20"
"QUERUB20_HF_07","QUERUB","20","HF","QUERUB20_HF","CS0","15","08","chill0","QUE",NA,NA,"0","0","","",1,-32,1,0,0,82,NA,68,1,"Quercus_rubra","MA","20","Quercus_rubra_MA_20"
"QUERUB20_HF_08","QUERUB","20","HF","QUERUB20_HF","CS2","15","08","chill2","QUE",NA,NA,"0","0","","TS",36,3,3,0,0,NA,NA,44,0,"Quercus_rubra","MA","20","Quercus_rubra_MA_20"
"QUERUB20_HF_09","QUERUB","20","HF","QUERUB20_HF","WL0","20","12","chill0","QUE",NA,NA,"0","0","","",1,-32,1,0,0,39,NA,39,1,"Quercus_rubra","MA","20","Quercus_rubra_MA_20"
"QUERUB20_HF_10","QUERUB","20","HF","QUERUB20_HF","WS0","20","08","chill0","QUE",NA,NA,"0","0","","",1,-32,1,0,0,68,NA,56,1,"Quercus_rubra","MA","20","Quercus_rubra_MA_20"
"QUERUB20_HF_11","QUERUB","20","HF","QUERUB20_HF","CL0","15","12","chill0","QUE",NA,NA,"0","0","","",1,-32,1,0,0,54,NA,48,1,"Quercus_rubra","MA","20","Quercus_rubra_MA_20"
"QUERUB21_HF_01","QUERUB","21","HF","QUERUB21_HF","CL0","15","12","chill0","QUE",NA,NA,"0","0","","",1,-32,1,0,0,NA,NA,NA,0,"Quercus_rubra","MA","21","Quercus_rubra_MA_21"
"QUERUB21_HF_02","QUERUB","21","HF","QUERUB21_HF","CL2","15","12","chill2","QUE",NA,NA,"0","0","","EB",36,3,3,0,0,50,NA,37,1,"Quercus_rubra","MA","21","Quercus_rubra_MA_21"
"QUERUB21_HF_03","QUERUB","21","HF","QUERUB21_HF","CS0","15","08","chill0","QUE",NA,NA,"0","0","","",1,-32,1,0,0,75,NA,53,1,"Quercus_rubra","MA","21","Quercus_rubra_MA_21"
"QUERUB21_HF_05","QUERUB","21","HF","QUERUB21_HF","WS0","20","08","chill0","QUE",NA,NA,"0","0","","",1,-32,1,0,0,56,NA,43,1,"Quercus_rubra","MA","21","Quercus_rubra_MA_21"
"QUERUB21_HF_06","QUERUB","21","HF","QUERUB21_HF","WL1","20","12","chill1","QUE",NA,NA,"0","0","","TS",36,3,3,0,0,31,NA,24,1,"Quercus_rubra","MA","21","Quercus_rubra_MA_21"
"QUERUB21_HF_07","QUERUB","21","HF","QUERUB21_HF","WL0","20","12","chill0","QUE",NA,NA,"0","0","","",1,-32,1,0,0,39,NA,33,1,"Quercus_rubra","MA","21","Quercus_rubra_MA_21"
"QUERUB21_HF_08","QUERUB","21","HF","QUERUB21_HF","WS2","20","08","chill2","QUE",NA,NA,"0","0","","TS",36,3,3,0,0,41,NA,41,1,"Quercus_rubra","MA","21","Quercus_rubra_MA_21"
"QUERUB21_HF_09","QUERUB","21","HF","QUERUB21_HF","CS2","15","08","chill2","QUE",NA,NA,"","","[not measured]","TS",36,3,3,NA,NA,52,NA,44,1,"Quercus_rubra","MA","21","Quercus_rubra_MA_21"
"QUERUB21_HF_10","QUERUB","21","HF","QUERUB21_HF","CS1","15","08","chill1","QUE",NA,NA,"1","1","","TS",36,3,3,1,1,52,NA,44,1,"Quercus_rubra","MA","21","Quercus_rubra_MA_21"
"QUERUB21_HF_11","QUERUB","21","HF","QUERUB21_HF","WL2","20","12","chill2","QUE",NA,NA,"0","0","","EB",36,3,3,0,0,36,NA,27,1,"Quercus_rubra","MA","21","Quercus_rubra_MA_21"
"QUERUB21_HF_12","QUERUB","21","HF","QUERUB21_HF","CL1","15","12","chill1","QUE",NA,NA,"0","0","","TS",36,3,3,0,0,43,NA,30,1,"Quercus_rubra","MA","21","Quercus_rubra_MA_21"
